WD25CD,WD25NM,WD25NMW,ObjectId
E05008658,Wilmslow West and Chorley,,894
E05008659,Wistaston,,895
E05008660,Wrenbury,,896
E05008661,Wybunbury,,897
E05008809,Aston,,898
E05008810,Church Gresley,,899
E05008811,Etwall,,900
E05008812,Hatton,,901
E05008813,Hilton,,902
E05008814,Linton,,903
E05008815,Melbourne,,904
E05008816,Midway,,905
E05008817,Newhall and Stanton,,906
E05008818,Repton,,907
E05008819,Seales,,908
E05008820,Stenson,,909
E05008821,Swadlincote,,910
E05008822,Willington and Findern,,911
E05008823,Woodville,,912
E05008954,Central,,913
E05008955,Chiseldon and Lawn,,914
E05008956,Covingham and Dorcan,,915
E05008957,Eastcott,,916
E05008958,Gorse Hill and Pinehurst,,917
E05008960,"Liden, Eldene and Park South",,918
E05008961,Lydiard and Freshbrook,,919
E05008962,Mannington and Western,,920
E05008963,Old Town,,921
E05008965,Priory Vale,,922
E05008966,Ridgeway,,923
E05008967,Rodbourne Cheney,,924
E05008968,St Andrews,,925
E05008969,St Margaret and South Marston,,926
E05008970,Shaw,,927
E05008971,Walcot and Park North,,928
E05008972,Wroughton and Wichelstowe,,929
E05008974,Benn,,930
E05008975,Bilton,,931
E05008976,"Clifton, Newton and Churchover",,932
E05008977,Coton and Boughton,,933
E05008979,Hillmorton,,934
E05008980,Leam Valley,,935
E05008981,New Bilton,,936
E05008982,Newbold and Brownsover,,937
E05008983,Paddox,,938
E05008984,Revel and Binley Woods,,939
E05008985,Rokeby and Overslade,,940
E05008986,Eastlands,,941
E05008988,Wolvey and Shilton,,942
E05008989,Aldershot Park,,943
E05008990,Cherrywood,,944
E05008991,Cove and Southwood,,945
E05008992,Empress,,946
E05008993,Fernhill,,947
E05008994,Knellwood,,948
E05008995,Manor Park,,949
E05008996,North Town,,950
E05009392,Colville,,951
E05009393,Courtfield,,952
E05009394,Dalgarno,,953
E05009395,Earl's Court,,954
E05009396,Golborne,,955
E05009397,Holland,,956
E05009398,Norland,,957
E05009399,Notting Dale,,958
E05009400,Pembridge,,959
E05009401,Queen's Gate,,960
E05009402,Redcliffe,,961
E05009403,Royal Hospital,,962
E05009404,St. Helen's,,963
E05009405,Stanley,,964
E05009406,Bletchley East,,965
E05009407,Bletchley Park,,966
E05009408,Bletchley West,,967
E05009409,Bradwell,,968
E05009410,Broughton,,969
E05009411,Campbell Park & Old Woughton,,970
E05009412,Central Milton Keynes,,971
E05009413,Danesborough & Walton,,972
E05009414,Loughton & Shenley,,973
E05009415,Monkston,,974
E05009416,Newport Pagnell North & Hanslope,,975
E05009417,Newport Pagnell South,,976
E05009418,Olney,,977
E05009419,Shenley Brook End,,978
E05009420,Stantonbury,,979
E05009421,Stony Stratford,,980
E05009422,Tattenhoe,,981
E05009423,Wolverton,,982
E05009424,Woughton & Fishermead,,983
E05009425,Abbots Langley & Bedmond,,984
E05009426,Carpenders Park,,985
E05009427,Chorleywood North & Sarratt,,986
E05009428,Chorleywood South & Maple Cross,,987
E05009429,Dickinsons,,988
E05009430,Durrants,,989
E05009431,Gade Valley,,990
E05009432,Leavesden,,991
E05009433,Moor Park & Eastbury,,992
E05009434,Oxhey Hall & Hayling,,993
E05009435,Penn & Mill End,,994
E05009436,Rickmansworth Town,,995
E05009437,South Oxhey,,996
E05009438,Arrow,,997
E05009439,Aylestone Hill,,998
E05009440,Backbury,,999
E05009441,Belmont Rural,,1000
E05009442,Birch,,1001
E05009443,Bircher,,1002
E05009444,Bishops Frome & Cradley,,1003
E05009445,Bobblestock,,1004
E05009446,Bromyard Bringsty,,1005
E05009447,Bromyard West,,1006
E05009448,Castle,,1007
E05009449,Central,,1008
E05009450,College,,1009
E05009452,Dinedor Hill,,1010
E05009453,Eign Hill,,1011
E05009454,Golden Valley North,,1012
E05009455,Golden Valley South,,1013
E05009456,Greyfriars,,1014
E05009457,Hagley,,1015
E05009458,Hampton,,1016
E05009459,Hinton & Hunderton,,1017
E05009460,Holmer,,1018
E05009461,Hope End,,1019
E05009462,Kerne Bridge,,1020
E05009463,Kings Acre,,1021
E05009464,Kington,,1022
E05009465,Ledbury North,,1023
E05009466,Ledbury South,,1024
E05009467,Ledbury West,,1025
E05009468,Leominster East,,1026
E05009469,Leominster North & Rural,,1027
E05009470,Leominster South,,1028
E05009471,Leominster West,,1029
E05009472,Llangarron,,1030
E05009473,Mortimer,,1031
E05009474,Newton Farm,,1032
E05009475,Old Gore,,1033
E05009476,Penyard,,1034
E05009478,Red Hill,,1035
E05009479,Ross East,,1036
E05009480,Ross North,,1037
E05009481,Ross West,,1038
E05009482,Saxon Gate,,1039
E05009485,Three Crosses,,1040
E05009486,Tupsley,,1041
E05009487,Weobley,,1042
E05009488,Whitecross,,1043
E05009489,Widemarsh,,1044
E05009490,Wormside,,1045
E05009544,Abbey,,1046
E05009545,"Bobbing, Iwade and Lower Halstow",,1047
E05009546,Borden and Grove Park,,1048
E05009547,Boughton and Courtenay,,1049
E05009548,Chalkwell,,1050
E05009326,Limehouse,,1051
E05009327,Mile End,,1052
E05009328,Poplar,,1053
E05009329,St Dunstan's,,1054
E05009330,St Katharine's & Wapping,,1055
E05009331,Bethnal Green West,,1056
E05009332,Shadwell,,1057
E05009333,Spitalfields & Banglatown,,1058
E05009334,Stepney Green,,1059
E05009335,Weavers,,1060
E05009336,Whitechapel,,1061
E05009352,Blackwater and Hawley,,1062
E05009353,Crookham East,,1063
E05009354,Crookham West and Ewshot,,1064
E05009355,Fleet Central,,1065
E05009356,Fleet East,,1066
E05009357,Fleet West,,1067
E05009358,Hartley Wintney,,1068
E05009359,Hook,,1069
E05009360,Odiham,,1070
E05009361,Yateley East,,1071
E05009362,Yateley West,,1072
E05009363,Burford,,1073
E05009364,Brize Norton and Shilton,,1074
E05009365,Carterton North West,,1075
E05009367,Brownswood,,1076
E05009368,Cazenove,,1077
E05009369,Clissold,,1078
E05009370,Dalston,,1079
E05009371,De Beauvoir,,1080
E05009372,Hackney Central,,1081
E05009373,Hackney Downs,,1082
E05009374,Hackney Wick,,1083
E05009375,Haggerston,,1084
E05009376,Homerton,,1085
E05009377,Hoxton East & Shoreditch,,1086
E05009378,Hoxton West,,1087
E05009379,King's Park,,1088
E05009380,Lea Bridge,,1089
E05009381,London Fields,,1090
E05009382,Shacklewell,,1091
E05009383,Springfield,,1092
E05009384,Stamford Hill West,,1093
E05009385,Stoke Newington,,1094
E05009386,Victoria,,1095
E05009387,Woodberry Down,,1096
E05009388,Abingdon,,1097
E05009389,Brompton & Hans Town,,1098
E05009390,Campden,,1099
E05009391,Chelsea Riverside,,1100
E05009652,Sudbrooke,,1101
E05009653,Torksey,,1102
E05009654,Waddingham and Spital,,1103
E05009655,Wold View,,1104
E05009689,Bestwood St Albans,,1105
E05009690,Calverton,,1106
E05009691,Carlton,,1107
E05009692,Carlton Hill,,1108
E05009693,Cavendish,,1109
E05009694,Colwick,,1110
E05009695,Coppice,,1111
E05009696,Daybrook,,1112
E05009697,Dumbles,,1113
E05009698,Ernehale,,1114
E05009699,Gedling,,1115
E05009700,Netherfield,,1116
E05009701,Newstead Abbey,,1117
E05009702,Phoenix,,1118
E05009703,Plains,,1119
E05009704,Porchester,,1120
E05009705,Redhill,,1121
E05009706,Trent Valley,,1122
E05009707,Woodthorpe,,1123
E05009733,Benson & Crowmarsh,,1124
E05009734,Berinsfield,,1125
E05009735,Chalgrove,,1126
E05009736,Chinnor,,1127
E05009740,Didcot West,,1128
E05009742,Garsington & Horspath,,1129
E05009743,Goring,,1130
E05009749,Thame,,1131
E05009751,Watlington,,1132
E05009754,Abingdon Abbey Northcourt,,1133
E05009755,Abingdon Caldecott,,1134
E05009757,Abingdon Fitzharris,,1135
E05009769,Ridgeway,,1136
E05009770,Stanford,,1137
E05009771,Steventon & the Hanneys,,1138
E05009800,Aldwick East,,1139
E05009801,Aldwick West,,1140
E05009802,Angmering & Findon,,1141
E05009803,Arundel & Walberton,,1142
E05009804,Barnham,,1143
E05009805,Beach,,1144
E05009806,Bersted,,1145
E05009807,Brookfield,,1146
E05009808,Courtwick with Toddington,,1147
E05009809,East Preston,,1148
E05009810,Felpham East,,1149
E05009811,Felpham West,,1150
E05009549,East Downs,,1151
E05009550,"Hartlip, Newington and Upchurch",,1152
E05009551,Homewood,,1153
E05009552,Kemsley,,1154
E05009553,Milton Regis,,1155
E05009554,Minster Cliffs,,1156
E05009555,Murston,,1157
E05009556,Priory,,1158
E05009557,Queenborough and Halfway,,1159
E05009558,Roman,,1160
E05009559,St Ann's,,1161
E05009560,Sheerness,,1162
E05009561,Sheppey Central,,1163
E05009562,Sheppey East,,1164
E05009563,Teynham and Lynsted,,1165
E05009564,The Meads,,1166
E05009565,Watling,,1167
E05009566,West Downs,,1168
E05009567,Woodstock,,1169
E05009621,Coastal,,1170
E05009622,Fenside,,1171
E05009623,Fishtoft,,1172
E05009624,Five Village,,1173
E05009625,Kirton and Frampton,,1174
E05009626,Old Leake and Wrangle,,1175
E05009627,St Thomas',,1176
E05009628,Skirbeck,,1177
E05009629,Staniland,,1178
E05009630,Station,,1179
E05009631,Swineshead and Holland Fen,,1180
E05009632,Trinity,,1181
E05009633,West,,1182
E05009634,Witham,,1183
E05009635,Wyberton,,1184
E05009636,Bardney,,1185
E05009637,Caistor and Yarborough,,1186
E05009638,Cherry Willingham,,1187
E05009639,Dunholme and Welton,,1188
E05009640,Gainsborough East,,1189
E05009641,Gainsborough North,,1190
E05009642,Gainsborough South-West,,1191
E05009643,Hemswell,,1192
E05009644,Kelsey Wold,,1193
E05009645,Lea,,1194
E05009646,Market Rasen,,1195
E05009647,Nettleham,,1196
E05009648,Saxilby,,1197
E05009649,Scampton,,1198
E05009650,Scotter and Blyton,,1199
E05009651,Stow,,1200
E05009812,Ferring,,1201
E05009813,Hotham,,1202
E05009814,Marine,,1203
E05009815,Middleton-on-Sea,,1204
E05009816,Orchard,,1205
E05009817,Pagham,,1206
E05009818,Pevensey,,1207
E05009819,River,,1208
E05009820,Rustington East,,1209
E05009821,Rustington West,,1210
E05009822,Yapton,,1211
E05009823,Alvechurch South,,1212
E05009824,Alvechurch Village,,1213
E05009825,Aston Fields,,1214
E05009826,Avoncroft,,1215
E05009827,Barnt Green & Hopwood,,1216
E05009828,Belbroughton & Romsley,,1217
E05009829,Bromsgrove Central,,1218
E05009830,Catshill North,,1219
E05009831,Catshill South,,1220
E05009832,Charford,,1221
E05009833,Cofton,,1222
E05009834,Drakes Cross,,1223
E05009835,Hagley East,,1224
E05009836,Hagley West,,1225
E05009837,Hill Top,,1226
E05009838,Hollywood,,1227
E05009839,Lickey Hills,,1228
E05009840,Lowes Hill,,1229
E05009841,Marlbrook,,1230
E05009842,Norton,,1231
E05009843,Perryfields,,1232
E05009844,Rock Hill,,1233
E05009845,Rubery North,,1234
E05009846,Rubery South,,1235
E05009847,Sanders Park,,1236
E05009848,Sidemoor,,1237
E05009849,Slideslow,,1238
E05009850,Tardebigge,,1239
E05009851,Wythall East,,1240
E05009852,Wythall West,,1241
E05009853,Acklam,,1242
E05009854,Ayresome,,1243
E05009855,Berwick Hills & Pallister,,1244
E05009856,Brambles & Thorntree,,1245
E05009857,Central,,1246
E05009858,Coulby Newham,,1247
E05009859,Hemlington,,1248
E05009860,Kader,,1249
E05009861,Ladgate,,1250
E05009862,Linthorpe,,1251
E05009863,Longlands & Beechwood,,1252
E05009865,Marton West,,1253
E05009866,Newport,,1254
E05009867,North Ormesby,,1255
E05009869,Park,,1256
E05009870,Park End & Beckfield,,1257
E05009871,Stainton & Thornton,,1258
E05009872,Trimdon,,1259
E05009873,Alford,,1260
E05009874,Binbrook,,1261
E05009875,Burgh le Marsh,,1262
E05009876,Chapel St Leonards,,1263
E05009877,Coningsby & Mareham,,1264
E05009878,Croft,,1265
E05009879,Friskney,,1266
E05009880,Fulstow,,1267
E05009881,Grimoldby,,1268
E05009882,Hagworthingham,,1269
E05009883,Halton Holegate,,1270
E05009884,Holton-le-Clay & North Thoresby,,1271
E05009885,Horncastle,,1272
E05009886,Ingoldmells,,1273
E05009887,Legbourne,,1274
E05009888,Mablethorpe,,1275
E05009889,Marshchapel & Somercotes,,1276
E05009890,North Holme,,1277
E05009891,Priory & St James',,1278
E05009892,Roughton,,1279
E05009893,St Clement's,,1280
E05009894,St Margaret's,,1281
E05009895,St Mary's,,1282
E05009896,St Michael's,,1283
E05009897,Scarbrough & Seacroft,,1284
E05009898,Sibsey & Stickney,,1285
E05009899,Spilsby,,1286
E05009900,Sutton on Sea,,1287
E05009901,Tetford & Donington,,1288
E05009902,Tetney,,1289
E05009903,Trinity,,1290
E05009904,Wainfleet,,1291
E05009905,Willoughby with Sloothby,,1292
E05009906,Winthorpe,,1293
E05009907,Withern & Theddlethorpe,,1294
E05009908,Woodhall Spa,,1295
E05009909,Wragby,,1296
E05009910,Ashdon,,1297
E05009911,Broad Oak & the Hallingburys,,1298
E05009912,Clavering,,1299
E05009913,Debden & Wimbish,,1300
E05010247,Harling & Heathlands,,1301
E05010111,Hugglescote St John's,,1302
E05010248,Hermitage,,1303
E05010112,Hugglescote St Mary's,,1304
E05010249,Launditch,,1305
E05010113,Ibstock East,,1306
E05010250,Lincoln,,1307
E05010114,Ibstock West,,1308
E05010251,Mattishall,,1309
E05010115,Kegworth,,1310
E05010252,Nar Valley,,1311
E05010116,Long Whatton & Diseworth,,1312
E05010253,Necton,,1313
E05010117,Measham North,,1314
E05010254,Saham Toney,,1315
E05010118,Measham South,,1316
E05010255,Shipdham-with-Scarning,,1317
E05010119,Oakthorpe & Donisthorpe,,1318
E05010256,Swaffham,,1319
E05010120,Ravenstone & Packington,,1320
E05010257,The Buckenhams & Banham,,1321
E05010121,Sence Valley,,1322
E05010258,Thetford Boudica,,1323
E05010122,Snibston North,,1324
E05010259,Thetford Burrell,,1325
E05010123,Snibston South,,1326
E05010260,Thetford Castle,,1327
E05010124,Thornborough,,1328
E05010261,Thetford Priory,,1329
E05010125,Thringstone,,1330
E05010262,Upper Wensum,,1331
E05010126,Valley,,1332
E05010263,Watton,,1333
E05010127,Worthington & Breedon,,1334
E05010276,Backwell,,1335
E05010128,Allington & Strete,,1336
E05010277,Banwell & Winscombe,,1337
E05010129,Bickleigh & Cornwood,,1338
E05010278,Blagdon & Churchill,,1339
E05010130,Blackawton & Stoke Fleming,,1340
E05010279,Clevedon East,,1341
E05010131,Charterlands,,1342
E05010280,Clevedon South,,1343
E05010132,Dartington & Staverton,,1344
E05010281,Clevedon Walton,,1345
E05010133,Dartmouth & East Dart,,1346
E05010282,Clevedon West,,1347
E05010134,Ermington & Ugborough,,1348
E05010283,Clevedon Yeo,,1349
E05010135,Ivybridge East,,1350
E05010284,Congresbury & Puxton,,1351
E05010136,Ivybridge West,,1352
E05010285,Gordano Valley,,1353
E05010137,Kingsbridge,,1354
E05010286,Hutton & Locking,,1355
E05010138,Loddiswell & Aveton Gifford,,1356
E05010287,Long Ashton,,1357
E05010139,Marldon & Littlehempston,,1358
E05010288,Nailsea Golden Valley,,1359
E05010140,Newton & Yealmpton,,1360
E05010141,Salcombe & Thurlestone,,1361
E05010142,South Brent,,1362
E05010143,Stokenham,,1363
E05010144,Totnes,,1364
E05010145,Wembury & Brixton,,1365
E05010146,West Dart,,1366
E05010147,Woolwell,,1367
E05010148,Aveland,,1368
E05010149,Belmont,,1369
E05010150,Belvoir,,1370
E05010151,Bourne Austerby,,1371
E05010152,Bourne East,,1372
E05010153,Bourne West,,1373
E05010154,Casewick,,1374
E05010155,Castle,,1375
E05010156,Deeping St James,,1376
E05010157,Dole Wood,,1377
E05010158,Glen,,1378
E05010159,Grantham Arnoldfield,,1379
E05010160,Grantham Barrowby Gate,,1380
E05010289,Nailsea West End,,1381
E05010290,Nailsea Yeo,,1382
E05010291,Nailsea Youngwood,,1383
E05010292,Pill,,1384
E05010293,Portishead East,,1385
E05010294,Portishead North,,1386
E05010295,Portishead South,,1387
E05010296,Portishead West,,1388
E05010297,Weston-super-Mare South,,1389
E05010298,Weston-super-Mare Central,,1390
E05010299,Weston-super-Mare Hillside,,1391
E05010300,Weston-super-Mare Kewstoke,,1392
E05010301,Weston-super-Mare Mid Worle,,1393
E05010302,Weston-super-Mare Milton,,1394
E05010303,Weston-super-Mare North Worle,,1395
E05010161,Grantham Earlesfield,,1396
E05010304,Weston-super-Mare South Worle,,1397
E05010305,Weston-super-Mare Uphill,,1398
E05010306,Weston-super-Mare Winterstoke,,1399
E05010307,Wick St Lawrence & St Georges,,1400
E05010308,Winford,,1401
E05010162,Grantham Harrowby,,1402
E05010163,Grantham St Vincent's,,1403
E05010164,Grantham St Wulfram's,,1404
E05010165,Grantham Springfield,,1405
E05010166,Isaac Newton,,1406
E05010167,Lincrest,,1407
E05010168,Loveden Heath,,1408
E05010169,Market & West Deeping,,1409
E05010170,Morton,,1410
E05010171,Peascliffe & Ridgeway,,1411
E05010172,Stamford All Saints,,1412
E05010173,Stamford St George's,,1413
E05010174,Stamford St John's,,1414
E05010175,Stamford St Mary's,,1415
E05010176,Toller,,1416
E05010177,Viking,,1417
E05010214,Bamber Bridge East,,1418
E05010215,Bamber Bridge West,,1419
E05010216,Broad Oak,,1420
E05010217,Broadfield,,1421
E05010218,Buckshaw & Worden,,1422
E05010219,Charnock,,1423
E05010220,Coupe Green & Gregson Lane,,1424
E05010221,Earnshaw Bridge,,1425
E05010222,Farington East,,1426
E05010223,Farington West,,1427
E05010224,Hoole,,1428
E05010225,Howick & Priory,,1429
E05010226,Leyland Central,,1430
E05010227,Longton & Hutton West,,1431
E05010228,Lostock Hall,,1432
E05010229,Middleforth,,1433
E05010230,Moss Side,,1434
E05010231,New Longton & Hutton East,,1435
E05010232,St Ambrose,,1436
E05010233,Samlesbury & Walton,,1437
E05010234,Seven Stars,,1438
E05010235,Walton-le-Dale East,,1439
E05010236,Walton-le-Dale West,,1440
E05010237,All Saints & Wayland,,1441
E05010238,Ashill,,1442
E05010239,Bedingfeld,,1443
E05010240,Attleborough Burgh & Haverscroft,,1444
E05010241,Attleborough Queens & Besthorpe,,1445
E05010242,Dereham Neatherd,,1446
E05010243,Dereham Toftwood,,1447
E05010244,Dereham Withburga,,1448
E05010245,Forest,,1449
E05010246,Guiltcross,,1450
E05009914,Elsenham & Henham,,1451
E05009915,Felsted & Stebbing,,1452
E05009916,Flitch Green & Little Dunmow,,1453
E05009918,Great Dunmow South & Barnston,,1454
E05009919,Hatfield Heath,,1455
E05009920,High Easter & the Rodings,,1456
E05009921,"Littlebury, Chesterford & Wenden Lofts",,1457
E05009922,Newport,,1458
E05009923,Saffron Walden Audley,,1459
E05009924,Saffron Walden Castle,,1460
E05009925,Saffron Walden Shire,,1461
E05009926,Stansted North,,1462
E05009927,Stansted South & Birchanger,,1463
E05009928,Stort Valley,,1464
E05009929,Takeley,,1465
E05009931,The Sampfords,,1466
E05009932,Bourne,,1467
E05009933,Breck,,1468
E05009934,Brock with Catterall,,1469
E05009935,Calder,,1470
E05009936,Carleton,,1471
E05009937,Cleveleys Park,,1472
E05009938,Garstang,,1473
E05009939,Great Eccleston,,1474
E05009940,Hambleton & Stalmine,,1475
E05009941,Hardhorn with High Cross,,1476
E05009942,Jubilee,,1477
E05009943,Marsh Mill,,1478
E05009944,Mount,,1479
E05009945,Park,,1480
E05009946,Pharos,,1481
E05009947,Pheasant's Wood,,1482
E05009948,Pilling,,1483
E05009949,Preesall,,1484
E05009950,Rossall,,1485
E05009951,Stanah,,1486
E05009952,Tithebarn,,1487
E05009953,Victoria & Norcross,,1488
E05009954,Warren,,1489
E05009955,Wyresdale,,1490
E05009956,Ash and New Ash Green,,1491
E05009958,Eynsford,,1492
E05009959,Hartley and Hodsoll Street,,1493
E05009960,Hextable,,1494
E05009961,Leigh and Chiddingstone Causeway,,1495
E05009962,Otford and Shoreham,,1496
E05009963,"Penshurst, Fordcombe and Chiddingstone",,1497
E05009964,Swanley Christchurch and Swanley Village,,1498
E05009965,Westerham and Crockham Hill,,1499
E05010015,Broadmead,,1500
E05010309,Wrington,,1501
E05010310,Yatton,,1502
E05010311,Acomb,,1503
E05010312,Bishopthorpe,,1504
E05010313,Clifton,,1505
E05010314,Copmanthorpe,,1506
E05010315,Dringhouses & Woodthorpe,,1507
E05010316,Fishergate,,1508
E05010317,Fulford & Heslington,,1509
E05010318,Guildhall,,1510
E05010319,Haxby & Wigginton,,1511
E05010320,Heworth,,1512
E05010321,Heworth Without,,1513
E05010322,Holgate,,1514
E05010323,Hull Road,,1515
E05010324,Huntington & New Earswick,,1516
